"generation","best_feasible","penalty_weight","instance","seed"
69,13357054,0.1,5,1005
70,13357054,0.1,5,1005
71,13357054,0.1,5,1005
72,13357054,0.1,5,1005
73,13357054,0.1,5,1005
74,13357054,0.1,5,1005
75,13357054,0.1,5,1005
76,13357054,0.1,5,1005
77,13357054,0.1,5,1005
78,13363813,0.1,5,1005
79,13363813,0.1,5,1005
80,13363813,0.1,5,1005
81,13363813,0.1,5,1005
82,13363813,0.1,5,1005
83,13363813,0.1,5,1005
84,13363813,0.1,5,1005
85,13363813,0.1,5,1005
86,13363813,0.1,5,1005
87,13363813,0.1,5,1005
88,13363813,0.1,5,1005
89,13363813,0.1,5,1005
90,13363813,0.1,5,1005
91,13363813,0.1,5,1005
92,13363813,0.1,5,1005
93,13363813,0.1,5,1005
94,13363813,0.1,5,1005
95,13363813,0.1,5,1005
96,13363813,0.1,5,1005
97,13363813,0.1,5,1005
98,13363813,0.1,5,1005
99,13363813,0.1,5,1005
100,13363813,0.1,5,1005
1,12893016,1,5,1005
2,12893016,1,5,1005
3,12893016,1,5,1005
4,13250039,1,5,1005
5,13250039,1,5,1005
6,13250039,1,5,1005
7,13307077,1,5,1005
8,13307077,1,5,1005
9,13307077,1,5,1005
10,13307077,1,5,1005
11,13307077,1,5,1005
12,13307077,1,5,1005
13,13307077,1,5,1005
14,13307077,1,5,1005
15,13307077,1,5,1005
16,13307077,1,5,1005
17,13307077,1,5,1005
18,13307077,1,5,1005
19,13307077,1,5,1005
20,13307077,1,5,1005
21,13307077,1,5,1005
22,13307077,1,5,1005
23,13307077,1,5,1005
24,13307077,1,5,1005
25,13307077,1,5,1005
26,13307077,1,5,1005
27,13307077,1,5,1005
28,13307077,1,5,1005
29,13307077,1,5,1005
30,13307077,1,5,1005
31,13307077,1,5,1005
32,13307077,1,5,1005
33,13307077,1,5,1005
34,13307077,1,5,1005
35,13307077,1,5,1005
36,13307077,1,5,1005
37,13307077,1,5,1005
38,13307077,1,5,1005
39,13307077,1,5,1005
40,13307077,1,5,1005
41,13307077,1,5,1005
42,13307077,1,5,1005
43,13307077,1,5,1005
44,13307077,1,5,1005
45,13307077,1,5,1005
46,13307077,1,5,1005
47,13307077,1,5,1005
48,13307077,1,5,1005
49,13307077,1,5,1005
50,13307077,1,5,1005
51,13307077,1,5,1005
52,13307077,1,5,1005
53,13307077,1,5,1005
54,13307077,1,5,1005
55,13307077,1,5,1005
56,13307077,1,5,1005
57,13307077,1,5,1005
58,13357054,1,5,1005
59,13357054,1,5,1005
60,13357054,1,5,1005
61,13357054,1,5,1005
62,13357054,1,5,1005
63,13357054,1,5,1005
64,13357054,1,5,1005
65,13357054,1,5,1005
66,13357054,1,5,1005
67,13357054,1,5,1005
68,13357054,1,5,1005
69,13357054,1,5,1005
70,13357054,1,5,1005
71,13357054,1,5,1005
72,13357054,1,5,1005
73,13357054,1,5,1005
74,13357054,1,5,1005
75,13357054,1,5,1005
76,13357054,1,5,1005
77,13357054,1,5,1005
78,13363813,1,5,1005
79,13363813,1,5,1005
80,13363813,1,5,1005
81,13363813,1,5,1005
82,13363813,1,5,1005
83,13363813,1,5,1005
84,13363813,1,5,1005
85,13363813,1,5,1005
86,13363813,1,5,1005
87,13363813,1,5,1005
88,13363813,1,5,1005
89,13363813,1,5,1005
90,13363813,1,5,1005
91,13363813,1,5,1005
92,13363813,1,5,1005
93,13363813,1,5,1005
94,13363813,1,5,1005
95,13363813,1,5,1005
96,13363813,1,5,1005
97,13363813,1,5,1005
98,13363813,1,5,1005
99,13363813,1,5,1005
100,13363813,1,5,1005
1,12893016,2,5,1005
2,12893016,2,5,1005
3,12893016,2,5,1005
4,13250039,2,5,1005
5,13250039,2,5,1005
6,13250039,2,5,1005
7,13307077,2,5,1005
8,13307077,2,5,1005
9,13307077,2,5,1005
10,13307077,2,5,1005
11,13307077,2,5,1005
12,13307077,2,5,1005
13,13307077,2,5,1005
14,13307077,2,5,1005
15,13307077,2,5,1005
16,13307077,2,5,1005
17,13307077,2,5,1005
18,13307077,2,5,1005
19,13307077,2,5,1005
20,13307077,2,5,1005
21,13307077,2,5,1005
22,13307077,2,5,1005
23,13307077,2,5,1005
24,13307077,2,5,1005
25,13307077,2,5,1005
26,13307077,2,5,1005
27,13307077,2,5,1005
28,13307077,2,5,1005
29,13307077,2,5,1005
30,13307077,2,5,1005
31,13307077,2,5,1005
32,13307077,2,5,1005
33,13307077,2,5,1005
34,13307077,2,5,1005
35,13307077,2,5,1005
36,13307077,2,5,1005
37,13307077,2,5,1005
38,13307077,2,5,1005
39,13307077,2,5,1005
40,13307077,2,5,1005
41,13307077,2,5,1005
42,13307077,2,5,1005
43,13307077,2,5,1005
44,13307077,2,5,1005
45,13307077,2,5,1005
46,13307077,2,5,1005
47,13307077,2,5,1005
48,13307077,2,5,1005
49,13307077,2,5,1005
50,13307077,2,5,1005
51,13307077,2,5,1005
52,13307077,2,5,1005
53,13307077,2,5,1005
54,13307077,2,5,1005
55,13307077,2,5,1005
56,13307077,2,5,1005
57,13307077,2,5,1005
58,13357054,2,5,1005
59,13357054,2,5,1005
60,13357054,2,5,1005
61,13357054,2,5,1005
62,13357054,2,5,1005
63,13357054,2,5,1005
64,13357054,2,5,1005
65,13357054,2,5,1005
66,13357054,2,5,1005
67,13357054,2,5,1005
68,13357054,2,5,1005
69,13357054,2,5,1005
70,13357054,2,5,1005
71,13357054,2,5,1005
72,13357054,2,5,1005
73,13357054,2,5,1005
74,13357054,2,5,1005
75,13357054,2,5,1005
76,13357054,2,5,1005
77,13357054,2,5,1005
78,13363813,2,5,1005
79,13363813,2,5,1005
80,13363813,2,5,1005
81,13363813,2,5,1005
82,13363813,2,5,1005
83,13363813,2,5,1005
84,13363813,2,5,1005
85,13363813,2,5,1005
86,13363813,2,5,1005
87,13363813,2,5,1005
88,13363813,2,5,1005
89,13363813,2,5,1005
90,13363813,2,5,1005
91,13363813,2,5,1005
92,13363813,2,5,1005
93,13363813,2,5,1005
94,13363813,2,5,1005
95,13363813,2,5,1005
96,13363813,2,5,1005
97,13363813,2,5,1005
98,13363813,2,5,1005
99,13363813,2,5,1005
100,13363813,2,5,1005
1,12893016,5,5,1005
2,12893016,5,5,1005
3,12893016,5,5,1005
4,13250039,5,5,1005
5,13250039,5,5,1005
6,13250039,5,5,1005
7,13307077,5,5,1005
8,13307077,5,5,1005
9,13307077,5,5,1005
10,13307077,5,5,1005
11,13307077,5,5,1005
12,13307077,5,5,1005
13,13307077,5,5,1005
14,13307077,5,5,1005
15,13307077,5,5,1005
16,13307077,5,5,1005
17,13307077,5,5,1005
18,13307077,5,5,1005
19,13307077,5,5,1005
20,13307077,5,5,1005
21,13307077,5,5,1005
22,13307077,5,5,1005
23,13307077,5,5,1005
24,13307077,5,5,1005
25,13307077,5,5,1005
26,13307077,5,5,1005
27,13307077,5,5,1005
28,13307077,5,5,1005
29,13307077,5,5,1005
30,13307077,5,5,1005
31,13307077,5,5,1005
32,13307077,5,5,1005
33,13307077,5,5,1005
34,13307077,5,5,1005
35,13307077,5,5,1005
36,13307077,5,5,1005
37,13307077,5,5,1005
38,13307077,5,5,1005
39,13307077,5,5,1005
40,13307077,5,5,1005
41,13307077,5,5,1005
42,13307077,5,5,1005
43,13307077,5,5,1005
44,13307077,5,5,1005
45,13307077,5,5,1005
46,13307077,5,5,1005
47,13307077,5,5,1005
48,13307077,5,5,1005
49,13307077,5,5,1005
50,13307077,5,5,1005
51,13307077,5,5,1005
52,13307077,5,5,1005
53,13307077,5,5,1005
54,13307077,5,5,1005
55,13307077,5,5,1005
56,13307077,5,5,1005
57,13307077,5,5,1005
58,13357054,5,5,1005
59,13357054,5,5,1005
60,13357054,5,5,1005
61,13357054,5,5,1005
62,13357054,5,5,1005
63,13357054,5,5,1005
64,13357054,5,5,1005
65,13357054,5,5,1005
66,13357054,5,5,1005
67,13357054,5,5,1005
68,13357054,5,5,1005
69,13357054,5,5,1005
70,13357054,5,5,1005
71,13357054,5,5,1005
72,13357054,5,5,1005
73,13357054,5,5,1005
74,13357054,5,5,1005
75,13357054,5,5,1005
76,13357054,5,5,1005
77,13357054,5,5,1005
78,13363813,5,5,1005
79,13363813,5,5,1005
80,13363813,5,5,1005
81,13363813,5,5,1005
82,13363813,5,5,1005
83,13363813,5,5,1005
84,13363813,5,5,1005
85,13363813,5,5,1005
86,13363813,5,5,1005
87,13363813,5,5,1005
88,13363813,5,5,1005
89,13363813,5,5,1005
90,13363813,5,5,1005
91,13363813,5,5,1005
92,13363813,5,5,1005
93,13363813,5,5,1005
94,13363813,5,5,1005
95,13363813,5,5,1005
96,13363813,5,5,1005
97,13363813,5,5,1005
98,13363813,5,5,1005
99,13363813,5,5,1005
100,13363813,5,5,1005
1,12893016,10,5,1005
2,12893016,10,5,1005
3,12893016,10,5,1005
4,13250039,10,5,1005
5,13250039,10,5,1005
6,13250039,10,5,1005
7,13307077,10,5,1005
8,13307077,10,5,1005
9,13307077,10,5,1005
10,13307077,10,5,1005
11,13307077,10,5,1005
12,13307077,10,5,1005
13,13307077,10,5,1005
14,13307077,10,5,1005
15,13307077,10,5,1005
16,13307077,10,5,1005
17,13307077,10,5,1005
18,13307077,10,5,1005
19,13307077,10,5,1005
20,13307077,10,5,1005
21,13307077,10,5,1005
22,13307077,10,5,1005
23,13307077,10,5,1005
24,13307077,10,5,1005
25,13307077,10,5,1005
26,13307077,10,5,1005
27,13307077,10,5,1005
28,13307077,10,5,1005
29,13307077,10,5,1005
30,13307077,10,5,1005
31,13307077,10,5,1005
32,13307077,10,5,1005
33,13307077,10,5,1005
34,13307077,10,5,1005
35,13307077,10,5,1005
36,13307077,10,5,1005
37,13307077,10,5,1005
38,13307077,10,5,1005
39,13307077,10,5,1005
40,13307077,10,5,1005
41,13307077,10,5,1005
42,13307077,10,5,1005
43,13307077,10,5,1005
44,13307077,10,5,1005
45,13307077,10,5,1005
46,13307077,10,5,1005
47,13307077,10,5,1005
48,13307077,10,5,1005
49,13307077,10,5,1005
50,13307077,10,5,1005
51,13307077,10,5,1005
52,13307077,10,5,1005
53,13307077,10,5,1005
54,13307077,10,5,1005
55,13307077,10,5,1005
56,13307077,10,5,1005
57,13307077,10,5,1005
58,13357054,10,5,1005
59,13357054,10,5,1005
60,13357054,10,5,1005
61,13357054,10,5,1005
62,13357054,10,5,1005
63,13357054,10,5,1005
64,13357054,10,5,1005
65,13357054,10,5,1005
66,13357054,10,5,1005
67,13357054,10,5,1005
68,13357054,10,5,1005
69,13357054,10,5,1005
70,13357054,10,5,1005
71,13357054,10,5,1005
72,13357054,10,5,1005
73,13357054,10,5,1005
74,13357054,10,5,1005
75,13357054,10,5,1005
76,13357054,10,5,1005
77,13357054,10,5,1005
78,13363813,10,5,1005
79,13363813,10,5,1005
80,13363813,10,5,1005
81,13363813,10,5,1005
82,13363813,10,5,1005
83,13363813,10,5,1005
84,13363813,10,5,1005
85,13363813,10,5,1005
86,13363813,10,5,1005
87,13363813,10,5,1005
88,13363813,10,5,1005
89,13363813,10,5,1005
90,13363813,10,5,1005
91,13363813,10,5,1005
92,13363813,10,5,1005
93,13363813,10,5,1005
94,13363813,10,5,1005
95,13363813,10,5,1005
96,13363813,10,5,1005
97,13363813,10,5,1005
98,13363813,10,5,1005
99,13363813,10,5,1005
100,13363813,10,5,1005
1,12933164,0.1,6,1006
2,13142474,0.1,6,1006
3,13142474,0.1,6,1006
4,13142474,0.1,6,1006
5,13142474,0.1,6,1006
6,13142474,0.1,6,1006
7,13142474,0.1,6,1006
8,13142474,0.1,6,1006
9,13142474,0.1,6,1006
10,13142474,0.1,6,1006
11,13142474,0.1,6,1006
12,13142474,0.1,6,1006
13,13154136,0.1,6,1006
14,13154136,0.1,6,1006
15,13154136,0.1,6,1006
16,13154136,0.1,6,1006
17,13154136,0.1,6,1006
18,13154136,0.1,6,1006
19,13154136,0.1,6,1006
20,13154136,0.1,6,1006
21,13154136,0.1,6,1006
22,13154136,0.1,6,1006
23,13154136,0.1,6,1006
24,13154136,0.1,6,1006
25,13154136,0.1,6,1006
26,13154136,0.1,6,1006
27,13154136,0.1,6,1006
28,13154136,0.1,6,1006
29,13154136,0.1,6,1006
30,13154136,0.1,6,1006
31,13154136,0.1,6,1006
32,13154136,0.1,6,1006
33,13154136,0.1,6,1006
34,13154136,0.1,6,1006
35,13154136,0.1,6,1006
36,13154136,0.1,6,1006
37,13154136,0.1,6,1006
38,13154136,0.1,6,1006
39,13154136,0.1,6,1006
40,13154136,0.1,6,1006
41,13154136,0.1,6,1006
42,13154136,0.1,6,1006
43,13154136,0.1,6,1006
44,13154136,0.1,6,1006
45,13154136,0.1,6,1006
46,13154136,0.1,6,1006
47,13154136,0.1,6,1006
48,13154136,0.1,6,1006
49,13154136,0.1,6,1006
50,13154136,0.1,6,1006
51,13154136,0.1,6,1006
52,13154136,0.1,6,1006
53,13154136,0.1,6,1006
54,13154136,0.1,6,1006
55,13154136,0.1,6,1006
56,13154136,0.1,6,1006
57,13154136,0.1,6,1006
58,13154136,0.1,6,1006
59,13154136,0.1,6,1006
60,13154136,0.1,6,1006
61,13154136,0.1,6,1006
62,13154136,0.1,6,1006
63,13154136,0.1,6,1006
64,13154136,0.1,6,1006
65,13154136,0.1,6,1006
66,13154136,0.1,6,1006
67,13154136,0.1,6,1006
68,13247836,0.1,6,1006
69,13247836,0.1,6,1006
70,13247836,0.1,6,1006
71,13247836,0.1,6,1006
72,13247836,0.1,6,1006
73,13247836,0.1,6,1006
74,13247836,0.1,6,1006
75,13247836,0.1,6,1006
76,13261396,0.1,6,1006
77,13261396,0.1,6,1006
78,13261396,0.1,6,1006
79,13261396,0.1,6,1006
80,13261396,0.1,6,1006
81,13261396,0.1,6,1006
82,13261396,0.1,6,1006
83,13310838,0.1,6,1006
84,13310838,0.1,6,1006
85,13310838,0.1,6,1006
86,13310838,0.1,6,1006
87,13310838,0.1,6,1006
88,13310838,0.1,6,1006
89,13310838,0.1,6,1006
90,13310838,0.1,6,1006
91,13310838,0.1,6,1006
92,13310838,0.1,6,1006
93,13310838,0.1,6,1006
94,13310838,0.1,6,1006
95,13310838,0.1,6,1006
96,13310838,0.1,6,1006
97,13310838,0.1,6,1006
98,13310838,0.1,6,1006
99,13310838,0.1,6,1006
100,13310838,0.1,6,1006
1,12933164,1,6,1006
2,13142474,1,6,1006
3,13142474,1,6,1006
4,13142474,1,6,1006
5,13142474,1,6,1006
6,13142474,1,6,1006
7,13142474,1,6,1006
8,13142474,1,6,1006
9,13142474,1,6,1006
10,13142474,1,6,1006
11,13142474,1,6,1006
12,13142474,1,6,1006
13,13154136,1,6,1006
14,13154136,1,6,1006
15,13154136,1,6,1006
16,13154136,1,6,1006
17,13154136,1,6,1006
18,13154136,1,6,1006
19,13154136,1,6,1006
20,13154136,1,6,1006
21,13154136,1,6,1006
22,13154136,1,6,1006
23,13154136,1,6,1006
24,13154136,1,6,1006
25,13154136,1,6,1006
26,13154136,1,6,1006
27,13154136,1,6,1006
28,13154136,1,6,1006
29,13154136,1,6,1006
30,13154136,1,6,1006
31,13154136,1,6,1006
32,13154136,1,6,1006
33,13154136,1,6,1006
34,13154136,1,6,1006
35,13154136,1,6,1006
36,13154136,1,6,1006
37,13154136,1,6,1006
38,13154136,1,6,1006
39,13154136,1,6,1006
40,13154136,1,6,1006
41,13154136,1,6,1006
42,13154136,1,6,1006
43,13154136,1,6,1006
44,13154136,1,6,1006
45,13154136,1,6,1006
46,13154136,1,6,1006
47,13154136,1,6,1006
48,13154136,1,6,1006
49,13154136,1,6,1006
50,13154136,1,6,1006
51,13154136,1,6,1006
52,13154136,1,6,1006
53,13154136,1,6,1006
54,13154136,1,6,1006
55,13154136,1,6,1006
56,13154136,1,6,1006
57,13154136,1,6,1006
58,13154136,1,6,1006
59,13154136,1,6,1006
60,13154136,1,6,1006
61,13154136,1,6,1006
62,13154136,1,6,1006
63,13154136,1,6,1006
64,13154136,1,6,1006
65,13154136,1,6,1006
66,13154136,1,6,1006
67,13154136,1,6,1006
68,13247836,1,6,1006
69,13247836,1,6,1006
70,13247836,1,6,1006
71,13247836,1,6,1006
72,13247836,1,6,1006
73,13247836,1,6,1006
74,13247836,1,6,1006
75,13247836,1,6,1006
76,13261396,1,6,1006
77,13261396,1,6,1006
78,13261396,1,6,1006
79,13261396,1,6,1006
80,13261396,1,6,1006
81,13261396,1,6,1006
82,13261396,1,6,1006
83,13310838,1,6,1006
84,13310838,1,6,1006
85,13310838,1,6,1006
86,13310838,1,6,1006
87,13310838,1,6,1006
88,13310838,1,6,1006
89,13310838,1,6,1006
90,13310838,1,6,1006
91,13310838,1,6,1006
92,13310838,1,6,1006
93,13310838,1,6,1006
94,13310838,1,6,1006
95,13310838,1,6,1006
96,13310838,1,6,1006
97,13310838,1,6,1006
98,13310838,1,6,1006
99,13310838,1,6,1006
100,13310838,1,6,1006
1,12933164,2,6,1006
2,13142474,2,6,1006
3,13142474,2,6,1006
4,13142474,2,6,1006
5,13142474,2,6,1006
6,13142474,2,6,1006
7,13142474,2,6,1006
8,13142474,2,6,1006
9,13142474,2,6,1006
10,13142474,2,6,1006
11,13142474,2,6,1006
12,13142474,2,6,1006
13,13154136,2,6,1006
14,13154136,2,6,1006
15,13154136,2,6,1006
16,13154136,2,6,1006
17,13154136,2,6,1006
18,13154136,2,6,1006
19,13154136,2,6,1006
20,13154136,2,6,1006
21,13154136,2,6,1006
22,13154136,2,6,1006
23,13154136,2,6,1006
24,13154136,2,6,1006
25,13154136,2,6,1006
26,13154136,2,6,1006
27,13154136,2,6,1006
28,13154136,2,6,1006
29,13154136,2,6,1006
30,13154136,2,6,1006
31,13154136,2,6,1006
32,13154136,2,6,1006
33,13154136,2,6,1006
34,13154136,2,6,1006
35,13154136,2,6,1006
36,13154136,2,6,1006
37,13154136,2,6,1006
38,13154136,2,6,1006
39,13154136,2,6,1006
40,13154136,2,6,1006
41,13154136,2,6,1006
42,13154136,2,6,1006
43,13154136,2,6,1006
44,13154136,2,6,1006
45,13154136,2,6,1006
46,13154136,2,6,1006
47,13154136,2,6,1006
48,13154136,2,6,1006
49,13154136,2,6,1006
50,13154136,2,6,1006
51,13154136,2,6,1006
52,13154136,2,6,1006
53,13154136,2,6,1006
54,13154136,2,6,1006
55,13154136,2,6,1006
56,13154136,2,6,1006
57,13154136,2,6,1006
58,13154136,2,6,1006
59,13154136,2,6,1006
60,13154136,2,6,1006
61,13154136,2,6,1006
62,13154136,2,6,1006
63,13154136,2,6,1006
64,13154136,2,6,1006
65,13154136,2,6,1006
66,13154136,2,6,1006
67,13154136,2,6,1006
68,13247836,2,6,1006
69,13247836,2,6,1006
70,13247836,2,6,1006
71,13247836,2,6,1006
72,13247836,2,6,1006
73,13247836,2,6,1006
74,13247836,2,6,1006
75,13247836,2,6,1006
76,13261396,2,6,1006
77,13261396,2,6,1006
78,13261396,2,6,1006
79,13261396,2,6,1006
80,13261396,2,6,1006
81,13261396,2,6,1006
82,13261396,2,6,1006
83,13310838,2,6,1006
84,13310838,2,6,1006
85,13310838,2,6,1006
86,13310838,2,6,1006
87,13310838,2,6,1006
88,13310838,2,6,1006
89,13310838,2,6,1006
90,13310838,2,6,1006
91,13310838,2,6,1006
92,13310838,2,6,1006
93,13310838,2,6,1006
94,13310838,2,6,1006
95,13310838,2,6,1006
96,13310838,2,6,1006
97,13310838,2,6,1006
98,13310838,2,6,1006
99,13310838,2,6,1006
100,13310838,2,6,1006
1,12933164,5,6,1006
2,13142474,5,6,1006
3,13142474,5,6,1006
4,13142474,5,6,1006
5,13142474,5,6,1006
6,13142474,5,6,1006
7,13142474,5,6,1006
8,13142474,5,6,1006
9,13142474,5,6,1006
10,13142474,5,6,1006
11,13142474,5,6,1006
12,13142474,5,6,1006
13,13154136,5,6,1006
14,13154136,5,6,1006
15,13154136,5,6,1006
16,13154136,5,6,1006
17,13154136,5,6,1006
18,13154136,5,6,1006
19,13154136,5,6,1006
20,13154136,5,6,1006
21,13154136,5,6,1006
22,13154136,5,6,1006
23,13154136,5,6,1006
24,13154136,5,6,1006
25,13154136,5,6,1006
26,13154136,5,6,1006
27,13154136,5,6,1006
28,13154136,5,6,1006
29,13154136,5,6,1006
30,13154136,5,6,1006
31,13154136,5,6,1006
32,13154136,5,6,1006
33,13154136,5,6,1006
34,13154136,5,6,1006
35,13154136,5,6,1006
36,13154136,5,6,1006
37,13154136,5,6,1006
38,13154136,5,6,1006
39,13154136,5,6,1006
40,13154136,5,6,1006
41,13154136,5,6,1006
42,13154136,5,6,1006
43,13154136,5,6,1006
44,13154136,5,6,1006
45,13154136,5,6,1006
46,13154136,5,6,1006
47,13154136,5,6,1006
48,13154136,5,6,1006
49,13154136,5,6,1006
50,13154136,5,6,1006
51,13154136,5,6,1006
52,13154136,5,6,1006
53,13154136,5,6,1006
54,13154136,5,6,1006
55,13154136,5,6,1006
56,13154136,5,6,1006
57,13154136,5,6,1006
58,13154136,5,6,1006
59,13154136,5,6,1006
60,13154136,5,6,1006
61,13154136,5,6,1006
62,13154136,5,6,1006
63,13154136,5,6,1006
64,13154136,5,6,1006
65,13154136,5,6,1006
66,13154136,5,6,1006
67,13154136,5,6,1006
68,13247836,5,6,1006
69,13247836,5,6,1006
70,13247836,5,6,1006
71,13247836,5,6,1006
72,13247836,5,6,1006
73,13247836,5,6,1006
74,13247836,5,6,1006
75,13247836,5,6,1006
76,13261396,5,6,1006
77,13261396,5,6,1006
78,13261396,5,6,1006
79,13261396,5,6,1006
80,13261396,5,6,1006
81,13261396,5,6,1006
82,13261396,5,6,1006
83,13310838,5,6,1006
84,13310838,5,6,1006
85,13310838,5,6,1006
86,13310838,5,6,1006
87,13310838,5,6,1006
88,13310838,5,6,1006
89,13310838,5,6,1006
90,13310838,5,6,1006
91,13310838,5,6,1006
92,13310838,5,6,1006
93,13310838,5,6,1006
94,13310838,5,6,1006
95,13310838,5,6,1006
96,13310838,5,6,1006
97,13310838,5,6,1006
98,13310838,5,6,1006
99,13310838,5,6,1006
100,13310838,5,6,1006
1,12933164,10,6,1006
2,13142474,10,6,1006
3,13142474,10,6,1006
4,13142474,10,6,1006
5,13142474,10,6,1006
6,13142474,10,6,1006
7,13142474,10,6,1006
8,13142474,10,6,1006
9,13142474,10,6,1006
10,13142474,10,6,1006
11,13142474,10,6,1006
12,13142474,10,6,1006
13,13154136,10,6,1006
14,13154136,10,6,1006
15,13154136,10,6,1006
16,13154136,10,6,1006
17,13154136,10,6,1006
18,13154136,10,6,1006
19,13154136,10,6,1006
20,13154136,10,6,1006
21,13154136,10,6,1006
22,13154136,10,6,1006
23,13154136,10,6,1006
24,13154136,10,6,1006
25,13154136,10,6,1006
26,13154136,10,6,1006
27,13154136,10,6,1006
28,13154136,10,6,1006
29,13154136,10,6,1006
30,13154136,10,6,1006
31,13154136,10,6,1006
32,13154136,10,6,1006
33,13154136,10,6,1006
34,13154136,10,6,1006
35,13154136,10,6,1006
36,13154136,10,6,1006
37,13154136,10,6,1006
38,13154136,10,6,1006
39,13154136,10,6,1006
40,13154136,10,6,1006
41,13154136,10,6,1006
42,13154136,10,6,1006
43,13154136,10,6,1006
44,13154136,10,6,1006
45,13154136,10,6,1006
46,13154136,10,6,1006
47,13154136,10,6,1006
48,13154136,10,6,1006
49,13154136,10,6,1006
50,13154136,10,6,1006
51,13154136,10,6,1006
52,13154136,10,6,1006
53,13154136,10,6,1006
54,13154136,10,6,1006
55,13154136,10,6,1006
56,13154136,10,6,1006
57,13154136,10,6,1006
58,13154136,10,6,1006
59,13154136,10,6,1006
60,13154136,10,6,1006
61,13154136,10,6,1006
62,13154136,10,6,1006
63,13154136,10,6,1006
64,13154136,10,6,1006
65,13154136,10,6,1006
66,13154136,10,6,1006
67,13154136,10,6,1006
68,13247836,10,6,1006
69,13247836,10,6,1006
70,13247836,10,6,1006
71,13247836,10,6,1006
72,13247836,10,6,1006
73,13247836,10,6,1006
74,13247836,10,6,1006
75,13247836,10,6,1006
76,13261396,10,6,1006
77,13261396,10,6,1006
78,13261396,10,6,1006
79,13261396,10,6,1006
80,13261396,10,6,1006
81,13261396,10,6,1006
82,13261396,10,6,1006
83,13310838,10,6,1006
84,13310838,10,6,1006
85,13310838,10,6,1006
86,13310838,10,6,1006
87,13310838,10,6,1006
88,13310838,10,6,1006
89,13310838,10,6,1006
90,13310838,10,6,1006
91,13310838,10,6,1006
92,13310838,10,6,1006
93,13310838,10,6,1006
94,13310838,10,6,1006
95,13310838,10,6,1006
96,13310838,10,6,1006
97,13310838,10,6,1006
98,13310838,10,6,1006
99,13310838,10,6,1006
100,13310838,10,6,1006
1,12947811,0.1,7,1007
2,12957021,0.1,7,1007
3,12957021,0.1,7,1007
4,12957021,0.1,7,1007
5,13107787,0.1,7,1007
6,13107787,0.1,7,1007
7,13183565,0.1,7,1007
8,13183565,0.1,7,1007
9,13183565,0.1,7,1007
10,13183565,0.1,7,1007
11,13183565,0.1,7,1007
12,13183565,0.1,7,1007
13,13183565,0.1,7,1007
14,13183565,0.1,7,1007
15,13183565,0.1,7,1007
16,13183565,0.1,7,1007
17,13183565,0.1,7,1007
18,13183565,0.1,7,1007
19,13183565,0.1,7,1007
20,13221536,0.1,7,1007
21,13221536,0.1,7,1007
22,13221536,0.1,7,1007
23,13221536,0.1,7,1007
24,13221536,0.1,7,1007
25,13221536,0.1,7,1007
26,13221536,0.1,7,1007
27,13221536,0.1,7,1007
28,13221536,0.1,7,1007
29,13221536,0.1,7,1007
30,13221536,0.1,7,1007
31,13221536,0.1,7,1007
32,13221536,0.1,7,1007
33,13221536,0.1,7,1007
34,13221536,0.1,7,1007
35,13221536,0.1,7,1007
36,13221536,0.1,7,1007
37,13221536,0.1,7,1007
38,13221536,0.1,7,1007
39,13221536,0.1,7,1007
40,13221536,0.1,7,1007
41,13221536,0.1,7,1007
42,13221536,0.1,7,1007
43,13221536,0.1,7,1007
44,13221536,0.1,7,1007
45,13221536,0.1,7,1007
46,13221536,0.1,7,1007
47,13221536,0.1,7,1007
48,13221536,0.1,7,1007
49,13221536,0.1,7,1007
50,13221536,0.1,7,1007
51,13221536,0.1,7,1007
52,13221536,0.1,7,1007
53,13221536,0.1,7,1007
54,13221536,0.1,7,1007
55,13221536,0.1,7,1007
56,13221536,0.1,7,1007
57,13221536,0.1,7,1007
58,13221536,0.1,7,1007
59,13221536,0.1,7,1007
60,13221536,0.1,7,1007
61,13221536,0.1,7,1007
62,13221536,0.1,7,1007
63,13221536,0.1,7,1007
64,13221536,0.1,7,1007
65,13221536,0.1,7,1007
66,13221536,0.1,7,1007
67,13221536,0.1,7,1007
68,13221536,0.1,7,1007
69,13221536,0.1,7,1007
70,13221536,0.1,7,1007
71,13221536,0.1,7,1007
72,13221536,0.1,7,1007
73,13221536,0.1,7,1007
74,13221536,0.1,7,1007
75,13221536,0.1,7,1007
76,13221536,0.1,7,1007
77,13221536,0.1,7,1007
78,13221536,0.1,7,1007
79,13221536,0.1,7,1007
80,13221536,0.1,7,1007
81,13221536,0.1,7,1007
82,13221536,0.1,7,1007
83,13221536,0.1,7,1007
84,13221536,0.1,7,1007
85,13221536,0.1,7,1007
86,13221536,0.1,7,1007
87,13221536,0.1,7,1007
88,13221536,0.1,7,1007
89,13221536,0.1,7,1007
90,13221536,0.1,7,1007
91,13221536,0.1,7,1007
92,13221536,0.1,7,1007
93,13221536,0.1,7,1007
94,13221536,0.1,7,1007
95,13221536,0.1,7,1007
96,13221536,0.1,7,1007
97,13221536,0.1,7,1007
98,13221536,0.1,7,1007
99,13221536,0.1,7,1007
100,13221536,0.1,7,1007
1,12947811,1,7,1007
2,12957021,1,7,1007
3,12957021,1,7,1007
4,12957021,1,7,1007
5,13107787,1,7,1007
6,13107787,1,7,1007
7,13183565,1,7,1007
